fact_id,relation,position,mean_invariance_gap,peak_invariance_gap,invariance_depth,split_eval,analysis_variant,model_name,model_variant
official_language:16,official_language,preanswer,-0.0877569664088134,0.0125062877641004,21,all,all_families,qwen2_5_0_5b_base,base
official_language:16,official_language,subject,-0.0130595388504873,0.0358423167730078,1,all,all_families,qwen2_5_0_5b_base,base
official_language:17,official_language,preanswer,-0.0904189242133335,0.0128224860949842,21,all,all_families,qwen2_5_0_5b_base,base
official_language:17,official_language,subject,-0.0161897673431762,0.0367138174307697,1,all,all_families,qwen2_5_0_5b_base,base
official_language:2,official_language,preanswer,-0.0903015722182929,0.010449750385448,21,all,all_families,qwen2_5_0_5b_base,base
official_language:2,official_language,subject,-0.017098261354964,0.0343381303965169,1,all,all_families,qwen2_5_0_5b_base,base
official_language:3,official_language,preanswer,-0.0910011243570278,0.0192151307037062,21,all,all_families,qwen2_5_0_5b_base,base
official_language:3,official_language,subject,0.5507328869836093,0.9468888301372655,0,all,all_families,qwen2_5_0_5b_base,base
official_language:4,official_language,preanswer,-0.0911916481510648,0.0120213224607355,21,all,all_families,qwen2_5_0_5b_base,base
official_language:4,official_language,subject,-0.0163033216999763,0.0404427254791645,0,all,all_families,qwen2_5_0_5b_base,base
official_language:5,official_language,preanswer,-0.0884662968256349,0.0142552038179892,21,all,all_families,qwen2_5_0_5b_base,base
official_language:5,official_language,subject,0.5177693113763026,0.8944148960085038,0,all,all_families,qwen2_5_0_5b_base,base
official_language:6,official_language,preanswer,-0.08856276685967,0.0190527932901007,21,all,all_families,qwen2_5_0_5b_base,base
official_language:6,official_language,subject,-0.0124857651965321,0.0399157111076455,0,all,all_families,qwen2_5_0_5b_base,base
official_language:7,official_language,preanswer,-0.0893046986640682,0.0097865884502729,21,all,all_families,qwen2_5_0_5b_base,base
official_language:7,official_language,subject,-0.0135690891522506,0.0365550370302562,1,all,all_families,qwen2_5_0_5b_base,base
official_language:8,official_language,preanswer,-0.0884674473675338,0.0149142037273621,21,all,all_families,qwen2_5_0_5b_base,base
official_language:8,official_language,subject,-0.0126874109390009,0.0351233786227657,1,all,all_families,qwen2_5_0_5b_base,base
official_language:9,official_language,preanswer,-0.0882340754717892,0.0150126718422946,21,all,all_families,qwen2_5_0_5b_base,base
official_language:9,official_language,subject,-0.0136197464333449,0.0354114752993279,1,all,all_families,qwen2_5_0_5b_base,base
birth_place:0,birth_place,preanswer,-0.0900824238159853,0.0822729662279871,20,all,all_families,qwen2_5_0_5b_instruct,instruct
birth_place:0,birth_place,subject,0.318329754600273,0.8440267255278611,0,all,all_families,qwen2_5_0_5b_instruct,instruct
birth_place:1,birth_place,preanswer,-0.0733820112438265,0.1390012609681077,20,all,all_families,qwen2_5_0_5b_instruct,instruct
birth_place:1,birth_place,subject,0.3343607084367201,0.7972897823361278,0,all,all_families,qwen2_5_0_5b_instruct,instruct
birth_place:10,birth_place,preanswer,-0.0757444892438988,0.122872630389882,20,all,all_families,qwen2_5_0_5b_instruct,instruct
birth_place:10,birth_place,subject,0.3758760135206578,0.8684088395744124,0,all,all_families,qwen2_5_0_5b_instruct,instruct
birth_place:11,birth_place,preanswer,-0.0828598576969728,0.0875363195059345,20,all,all_families,qwen2_5_0_5b_instruct,instruct
birth_place:11,birth_place,subject,0.3020750187344816,0.8476741978848426,0,all,all_families,qwen2_5_0_5b_instruct,instruct
birth_place:12,birth_place,preanswer,-0.0818613537569795,0.0978236395281318,20,all,all_families,qwen2_5_0_5b_instruct,instruct
birth_place:12,birth_place,subject,0.3204622791636152,0.8904300067776657,0,all,all_families,qwen2_5_0_5b_instruct,instruct
birth_place:13,birth_place,preanswer,-0.0810977318937671,0.1094588004783088,20,all,all_families,qwen2_5_0_5b_instruct,instruct
birth_place:13,birth_place,subject,0.2916825473882626,0.8572837716506625,0,all,all_families,qwen2_5_0_5b_instruct,instruct
birth_place:14,birth_place,preanswer,-0.0845761441434855,0.0812537261449238,20,all,all_families,qwen2_5_0_5b_instruct,instruct
birth_place:14,birth_place,subject,0.2935461820729127,0.8224490235953971,0,all,all_families,qwen2_5_0_5b_instruct,instruct
birth_place:15,birth_place,preanswer,-0.0963674800078721,0.0865948660773974,20,all,all_families,qwen2_5_0_5b_instruct,instruct
birth_place:15,birth_place,subject,0.2930334735607722,0.836425596501167,0,all,all_families,qwen2_5_0_5b_instruct,instruct
birth_place:16,birth_place,preanswer,-0.0878006038376884,0.0748327302143854,20,all,all_families,qwen2_5_0_5b_instruct,instruct
birth_place:16,birth_place,subject,0.3321908890803433,0.8734719860467344,0,all,all_families,qwen2_5_0_5b_instruct,instruct
birth_place:17,birth_place,preanswer,-0.0808757869847266,0.0846211913534823,20,all,all_families,qwen2_5_0_5b_instruct,instruct
birth_place:17,birth_place,subject,0.2922627910304675,0.8679335651105385,0,all,all_families,qwen2_5_0_5b_instruct,instruct
birth_place:2,birth_place,preanswer,-0.0779331114602136,0.1045254741375352,20,all,all_families,qwen2_5_0_5b_instruct,instruct
birth_place:2,birth_place,subject,0.3092144294898413,0.8121883125612501,0,all,all_families,qwen2_5_0_5b_instruct,instruct
birth_place:3,birth_place,preanswer,-0.0986787657754272,0.0571819914176183,21,all,all_families,qwen2_5_0_5b_instruct,instruct
birth_place:3,birth_place,subject,0.293176925036355,0.9152049777533416,0,all,all_families,qwen2_5_0_5b_instruct,instruct
birth_place:4,birth_place,preanswer,-0.0845363843972413,0.0843616257257321,20,all,all_families,qwen2_5_0_5b_instruct,instruct
birth_place:4,birth_place,subject,0.3166588443897138,0.854559447607208,0,all,all_families,qwen2_5_0_5b_instruct,instruct
birth_place:5,birth_place,preanswer,-0.0767667755537236,0.1130900519224359,20,all,all_families,qwen2_5_0_5b_instruct,instruct
birth_place:5,birth_place,subject,0.300727212606599,0.7862507792911037,0,all,all_families,qwen2_5_0_5b_instruct,instruct
birth_place:6,birth_place,preanswer,-0.0834212081554246,0.0923282890124064,20,all,all_families,qwen2_5_0_5b_instruct,instruct
birth_place:6,birth_place,subject,0.3216880444781375,0.8563685639208987,0,all,all_families,qwen2_5_0_5b_instruct,instruct
birth_place:7,birth_place,preanswer,-0.0825981289694097,0.0937037724709394,20,all,all_families,qwen2_5_0_5b_instruct,instruct
birth_place:7,birth_place,subject,0.290023377624612,0.8328248197219948,0,all,all_families,qwen2_5_0_5b_instruct,instruct
birth_place:8,birth_place,preanswer,-0.0824136403543027,0.0735375392524635,20,all,all_families,qwen2_5_0_5b_instruct,instruct
birth_place:8,birth_place,subject,0.305079809620957,0.874751636279571,0,all,all_families,qwen2_5_0_5b_instruct,instruct
birth_place:9,birth_place,preanswer,-0.077184624312448,0.1195960073713578,20,all,all_families,qwen2_5_0_5b_instruct,instruct
birth_place:9,birth_place,subject,0.3091010463612726,0.7937513602641867,0,all,all_families,qwen2_5_0_5b_instruct,instruct
capital:0,capital,preanswer,-0.0628511809550485,0.1474694328419133,21,all,all_families,qwen2_5_0_5b_instruct,instruct
capital:0,capital,subject,-0.0036818933419447,0.0451022396594578,0,all,all_families,qwen2_5_0_5b_instruct,instruct
capital:1,capital,preanswer,-0.069152467636701,0.0954609882707396,21,all,all_families,qwen2_5_0_5b_instruct,instruct
capital:1,capital,subject,-0.0064053671715858,0.0426161210509199,1,all,all_families,qwen2_5_0_5b_instruct,instruct
capital:10,capital,preanswer,-0.0640533691655328,0.149914241907205,21,all,all_families,qwen2_5_0_5b_instruct,instruct
capital:10,capital,subject,-0.0082239776592377,0.0431910342555127,1,all,all_families,qwen2_5_0_5b_instruct,instruct
capital:11,capital,preanswer,-0.0484156173499726,0.2177190133826989,20,all,all_families,qwen2_5_0_5b_instruct,instruct
capital:11,capital,subject,-0.0028632592169789,0.042418545532022,1,all,all_families,qwen2_5_0_5b_instruct,instruct
capital:12,capital,preanswer,-0.0664454028917604,0.1364475319198533,21,all,all_families,qwen2_5_0_5b_instruct,instruct
capital:12,capital,subject,-0.0053224185851837,0.0408815959030214,0,all,all_families,qwen2_5_0_5b_instruct,instruct
capital:13,capital,preanswer,-0.0603190838809692,0.1599610331194365,21,all,all_families,qwen2_5_0_5b_instruct,instruct
capital:13,capital,subject,-0.0038916265344311,0.0408469152582042,1,all,all_families,qwen2_5_0_5b_instruct,instruct
capital:14,capital,preanswer,-0.0567850547766022,0.1853857395951362,21,all,all_families,qwen2_5_0_5b_instruct,instruct
capital:14,capital,subject,0.502330202588947,0.8627241765669382,0,all,all_families,qwen2_5_0_5b_instruct,instruct
capital:15,capital,preanswer,-0.0566768026975393,0.1954340728766778,21,all,all_families,qwen2_5_0_5b_instruct,instruct
capital:15,capital,subject,-0.0077433481483774,0.0410825957854589,1,all,all_families,qwen2_5_0_5b_instruct,instruct
capital:16,capital,preanswer,-0.0548452589751071,0.1886162147948555,20,all,all_families,qwen2_5_0_5b_instruct,instruct
capital:16,capital,subject,-0.0041168971384572,0.0420891169604717,1,all,all_families,qwen2_5_0_5b_instruct,instruct
capital:17,capital,preanswer,-0.0651376929394352,0.1541786441469893,21,all,all_families,qwen2_5_0_5b_instruct,instruct
capital:17,capital,subject,-0.0098235857851036,0.042606450909493,1,all,all_families,qwen2_5_0_5b_instruct,instruct
capital:2,capital,preanswer,-0.0602767410610301,0.1573949413483634,21,all,all_families,qwen2_5_0_5b_instruct,instruct
capital:2,capital,subject,-0.0062219979185565,0.0402812693341104,1,all,all_families,qwen2_5_0_5b_instruct,instruct
capital:3,capital,preanswer,-0.058786599717985,0.1484527890661768,20,all,all_families,qwen2_5_0_5b_instruct,instruct
capital:3,capital,subject,0.5739872553729143,0.9380197860323368,0,all,all_families,qwen2_5_0_5b_instruct,instruct
capital:4,capital,preanswer,-0.0548690346507285,0.1617731534528966,21,all,all_families,qwen2_5_0_5b_instruct,instruct
capital:4,capital,subject,-0.0027861466237155,0.0450263436080193,0,all,all_families,qwen2_5_0_5b_instruct,instruct
capital:5,capital,preanswer,-0.0575097498795616,0.1787849151182409,20,all,all_families,qwen2_5_0_5b_instruct,instruct
capital:5,capital,subject,0.5013806557254653,0.8952276424696559,0,all,all_families,qwen2_5_0_5b_instruct,instruct
capital:6,capital,preanswer,-0.0520844105758026,0.200687325285638,20,all,all_families,qwen2_5_0_5b_instruct,instruct
capital:6,capital,subject,0.0006689251842984,0.0448681192801279,0,all,all_families,qwen2_5_0_5b_instruct,instruct
capital:7,capital,preanswer,-0.0596924055979503,0.1674354660744761,21,all,all_families,qwen2_5_0_5b_instruct,instruct
capital:7,capital,subject,-0.0070377944618063,0.0433306944574795,1,all,all_families,qwen2_5_0_5b_instruct,instruct
capital:8,capital,preanswer,-0.0510437680053287,0.2036134637527021,20,all,all_families,qwen2_5_0_5b_instruct,instruct
capital:8,capital,subject,0.0009608968169416,0.040135768461315,0,all,all_families,qwen2_5_0_5b_instruct,instruct
capital:9,capital,preanswer,-0.0554360066618125,0.1959879620037242,20,all,all_families,qwen2_5_0_5b_instruct,instruct
capital:9,capital,subject,-0.0037270048090136,0.041350285942648,0,all,all_families,qwen2_5_0_5b_instruct,instruct
currency:0,currency,preanswer,-0.0757425732211475,0.0420835442548873,21,all,all_families,qwen2_5_0_5b_instruct,instruct
currency:0,currency,subject,-0.0095575727728572,0.0449799297413989,0,all,all_families,qwen2_5_0_5b_instruct,instruct
currency:1,currency,preanswer,-0.07338284191588,0.0459812690741291,21,all,all_families,qwen2_5_0_5b_instruct,instruct
currency:1,currency,subject,-0.0108880260439012,0.0427851096599125,1,all,all_families,qwen2_5_0_5b_instruct,instruct
currency:10,currency,preanswer,-0.0751588475997767,0.0451588582466629,21,all,all_families,qwen2_5_0_5b_instruct,instruct
currency:10,currency,subject,-0.0127848846764833,0.0435955532296907,1,all,all_families,qwen2_5_0_5b_instruct,instruct
currency:11,currency,preanswer,-0.070222273894478,0.0588390537555895,21,all,all_families,qwen2_5_0_5b_instruct,instruct
currency:11,currency,subject,-0.0050800309135666,0.0433622703832738,1,all,all_families,qwen2_5_0_5b_instruct,instruct
currency:12,currency,preanswer,-0.0755138374005689,0.0474276365894896,21,all,all_families,qwen2_5_0_5b_instruct,instruct
currency:12,currency,subject,-0.0100679772150256,0.041671887021877,0,all,all_families,qwen2_5_0_5b_instruct,instruct
currency:13,currency,preanswer,-0.0702854343785802,0.0646731515652409,21,all,all_families,qwen2_5_0_5b_instruct,instruct
currency:13,currency,subject,-0.0063218102223366,0.0411073458654915,1,all,all_families,qwen2_5_0_5b_instruct,instruct
currency:14,currency,preanswer,-0.071597018782157,0.0624290732484238,21,all,all_families,qwen2_5_0_5b_instruct,instruct
currency:14,currency,subject,0.4996373168764609,0.8631020069679283,0,all,all_families,qwen2_5_0_5b_instruct,instruct
currency:15,currency,preanswer,-0.0747730744358384,0.0490652677767416,21,all,all_families,qwen2_5_0_5b_instruct,instruct
currency:15,currency,subject,-0.0101316177179303,0.0415289641047517,1,all,all_families,qwen2_5_0_5b_instruct,instruct
currency:16,currency,preanswer,-0.0692480288641139,0.0608501302845337,21,all,all_families,qwen2_5_0_5b_instruct,instruct
currency:16,currency,subject,-0.006866690578617,0.0421591746054735,1,all,all_families,qwen2_5_0_5b_instruct,instruct
currency:17,currency,preanswer,-0.0797872445569244,0.0371203367762705,21,all,all_families,qwen2_5_0_5b_instruct,instruct
currency:17,currency,subject,-0.0141721403348378,0.0418187372715157,1,all,all_families,qwen2_5_0_5b_instruct,instruct
currency:2,currency,preanswer,-0.0722245095070611,0.0542976185679435,21,all,all_families,qwen2_5_0_5b_instruct,instruct
currency:2,currency,subject,-0.0085704785071083,0.0411304805208655,1,all,all_families,qwen2_5_0_5b_instruct,instruct
currency:3,currency,preanswer,-0.0779944260790412,0.0484788854259486,21,all,all_families,qwen2_5_0_5b_instruct,instruct
currency:3,currency,subject,0.5470867040723082,0.9352562679251766,0,all,all_families,qwen2_5_0_5b_instruct,instruct
currency:4,currency,preanswer,-0.0707536369470343,0.0473482831947359,21,all,all_families,qwen2_5_0_5b_instruct,instruct
currency:4,currency,subject,-0.0061804595138204,0.0465665202880022,0,all,all_families,qwen2_5_0_5b_instruct,instruct
currency:5,currency,preanswer,-0.0685868129494449,0.0522513574025794,21,all,all_families,qwen2_5_0_5b_instruct,instruct
currency:5,currency,subject,0.4990697199970657,0.8962480692539875,0,all,all_families,qwen2_5_0_5b_instruct,instruct
currency:6,currency,preanswer,-0.0688650510865684,0.069285420006981,21,all,all_families,qwen2_5_0_5b_instruct,instruct
currency:6,currency,subject,-0.0037888065581605,0.0451440607727158,0,all,all_families,qwen2_5_0_5b_instruct,instruct
currency:7,currency,preanswer,-0.0745459815191032,0.0390966959735926,21,all,all_families,qwen2_5_0_5b_instruct,instruct
currency:7,currency,subject,-0.0104005073971005,0.0436349637696847,0,all,all_families,qwen2_5_0_5b_instruct,instruct
currency:8,currency,preanswer,-0.06853171620563,0.0719157669181917,21,all,all_families,qwen2_5_0_5b_instruct,instruct
currency:8,currency,subject,-0.0045555875550276,0.0399790595596035,0,all,all_families,qwen2_5_0_5b_instruct,instruct
currency:9,currency,preanswer,-0.0706514316799685,0.0625336955794516,21,all,all_families,qwen2_5_0_5b_instruct,instruct
currency:9,currency,subject,-0.0086436751347112,0.0409468998219452,1,all,all_families,qwen2_5_0_5b_instruct,instruct
headquarters:0,headquarters,preanswer,-0.0901246356807782,0.0511126815542286,21,all,all_families,qwen2_5_0_5b_instruct,instruct
headquarters:0,headquarters,subject,-0.033432736990693,0.0095576826738669,1,all,all_families,qwen2_5_0_5b_instruct,instruct
headquarters:1,headquarters,preanswer,-0.0929439732796881,0.0402264329878723,21,all,all_families,qwen2_5_0_5b_instruct,instruct
headquarters:1,headquarters,subject,-0.0354681237327669,0.0100570124592266,1,all,all_families,qwen2_5_0_5b_instruct,instruct
headquarters:10,headquarters,preanswer,-0.0961172575972427,0.0296449970234843,21,all,all_families,qwen2_5_0_5b_instruct,instruct
headquarters:10,headquarters,subject,0.5326686002211561,0.9356942309007305,0,all,all_families,qwen2_5_0_5b_instruct,instruct
headquarters:11,headquarters,preanswer,-0.0928766939269717,0.0427520481102606,21,all,all_families,qwen2_5_0_5b_instruct,instruct
headquarters:11,headquarters,subject,-0.0341858177692634,0.015320540022324,1,all,all_families,qwen2_5_0_5b_instruct,instruct
headquarters:12,headquarters,preanswer,-0.086761137035649,0.0605762738953618,21,all,all_families,qwen2_5_0_5b_instruct,instruct
headquarters:12,headquarters,subject,-0.0280210045971305,0.0097342216428003,1,all,all_families,qwen2_5_0_5b_instruct,instruct
headquarters:13,headquarters,preanswer,-0.0869716387109949,0.0622876057876091,21,all,all_families,qwen2_5_0_5b_instruct,instruct
headquarters:13,headquarters,subject,-0.0369407729123487,0.010846649807896,1,all,all_families,qwen2_5_0_5b_instruct,instruct
headquarters:14,headquarters,preanswer,-0.0901805806125561,0.0553184240033812,21,all,all_families,qwen2_5_0_5b_instruct,instruct
headquarters:14,headquarters,subject,-0.0354166586213214,0.0115684407817966,1,all,all_families,qwen2_5_0_5b_instruct,instruct
headquarters:15,headquarters,preanswer,-0.0887374752096919,0.0515934908214736,21,all,all_families,qwen2_5_0_5b_instruct,instruct
headquarters:15,headquarters,subject,0.5405153514718749,0.9922790173535286,0,all,all_families,qwen2_5_0_5b_instruct,instruct
headquarters:16,headquarters,preanswer,-0.0884326588272275,0.0483976807080063,21,all,all_families,qwen2_5_0_5b_instruct,instruct
headquarters:16,headquarters,subject,-0.0350035578840522,0.010862776425247,1,all,all_families,qwen2_5_0_5b_instruct,instruct
headquarters:17,headquarters,preanswer,-0.0842370092810787,0.07411292297583,21,all,all_families,qwen2_5_0_5b_instruct,instruct
headquarters:17,headquarters,subject,-0.0338586387631271,0.0140050194390556,1,all,all_families,qwen2_5_0_5b_instruct,instruct
headquarters:2,headquarters,preanswer,-0.0867628177034258,0.0480960351141059,21,all,all_families,qwen2_5_0_5b_instruct,instruct
headquarters:2,headquarters,subject,-0.0328296173443555,0.0096828603167452,1,all,all_families,qwen2_5_0_5b_instruct,instruct
headquarters:3,headquarters,preanswer,-0.0902941513160685,0.0504069766577552,21,all,all_families,qwen2_5_0_5b_instruct,instruct
headquarters:3,headquarters,subject,-0.0291977842702905,0.0121320852023714,1,all,all_families,qwen2_5_0_5b_instruct,instruct
headquarters:4,headquarters,preanswer,-0.0906620450122603,0.0534935905506797,21,all,all_families,qwen2_5_0_5b_instruct,instruct
headquarters:4,headquarters,subject,-0.0362921389905495,0.0057973244282252,1,all,all_families,qwen2_5_0_5b_instruct,instruct
headquarters:5,headquarters,preanswer,-0.0882272550433079,0.0506923050418788,21,all,all_families,qwen2_5_0_5b_instruct,instruct
headquarters:5,headquarters,subject,-0.0319528016956301,0.0082536770542169,1,all,all_families,qwen2_5_0_5b_instruct,instruct
headquarters:6,headquarters,preanswer,-0.0910064971181021,0.0445019512930336,21,all,all_families,qwen2_5_0_5b_instruct,instruct
headquarters:6,headquarters,subject,-0.0363574226074074,0.0068753755961855,1,all,all_families,qwen2_5_0_5b_instruct,instruct
headquarters:7,headquarters,preanswer,-0.0914657295612604,0.0409051084927484,21,all,all_families,qwen2_5_0_5b_instruct,instruct
headquarters:7,headquarters,subject,-0.0326522313924607,0.0084815194976388,1,all,all_families,qwen2_5_0_5b_instruct,instruct
headquarters:8,headquarters,preanswer,-0.0897880479415493,0.0581120830394473,21,all,all_families,qwen2_5_0_5b_instruct,instruct
headquarters:8,headquarters,subject,-0.0365773098056194,0.0061224902815678,1,all,all_families,qwen2_5_0_5b_instruct,instruct
headquarters:9,headquarters,preanswer,-0.0908253107979178,0.0566340145088878,21,all,all_families,qwen2_5_0_5b_instruct,instruct
headquarters:9,headquarters,subject,-0.0327989057215412,0.0111771211685502,1,all,all_families,qwen2_5_0_5b_instruct,instruct
official_language:0,official_language,preanswer,-0.0781294932374745,0.0399706823860898,21,all,all_families,qwen2_5_0_5b_instruct,instruct
official_language:0,official_language,subject,-0.0068572496118791,0.0486559865850151,0,all,all_families,qwen2_5_0_5b_instruct,instruct
official_language:1,official_language,preanswer,-0.0754553373717142,0.0444501648638763,21,all,all_families,qwen2_5_0_5b_instruct,instruct
official_language:1,official_language,subject,-0.0088052942529412,0.0455232274846411,1,all,all_families,qwen2_5_0_5b_instruct,instruct
official_language:10,official_language,preanswer,-0.0827383569670679,0.0315328601966885,21,all,all_families,qwen2_5_0_5b_instruct,instruct
official_language:10,official_language,subject,-0.0092592100371048,0.046529207871679,1,all,all_families,qwen2_5_0_5b_instruct,instruct
official_language:11,official_language,preanswer,-0.0771348485395021,0.0483848326200363,21,all,all_families,qwen2_5_0_5b_instruct,instruct
official_language:11,official_language,subject,-0.0071656638654626,0.0458894909049073,1,all,all_families,qwen2_5_0_5b_instruct,instruct
official_language:12,official_language,preanswer,-0.0782714823679358,0.0404986362977354,21,all,all_families,qwen2_5_0_5b_instruct,instruct
official_language:12,official_language,subject,-0.0101965321029127,0.0446522678705114,0,all,all_families,qwen2_5_0_5b_instruct,instruct
official_language:13,official_language,preanswer,-0.0810692192069099,0.0382162396083859,21,all,all_families,qwen2_5_0_5b_instruct,instruct
official_language:13,official_language,subject,-0.0073281920461168,0.0441936783346474,1,all,all_families,qwen2_5_0_5b_instruct,instruct
official_language:14,official_language,preanswer,-0.0717131755638689,0.0621618846175716,21,all,all_families,qwen2_5_0_5b_instruct,instruct
official_language:14,official_language,subject,0.524330350456248,0.8599148494392341,0,all,all_families,qwen2_5_0_5b_instruct,instruct
official_language:15,official_language,preanswer,-0.0771528729286122,0.0578288124764666,21,all,all_families,qwen2_5_0_5b_instruct,instruct
official_language:15,official_language,subject,-0.0087335339953378,0.0455324658576179,1,all,all_families,qwen2_5_0_5b_instruct,instruct
official_language:16,official_language,preanswer,-0.0736236995385267,0.0539845843233314,21,all,all_families,qwen2_5_0_5b_instruct,instruct
official_language:16,official_language,subject,-0.0058152723038421,0.044866133791705,1,all,all_families,qwen2_5_0_5b_instruct,instruct
official_language:17,official_language,preanswer,-0.0841159934794762,0.0411086578433419,21,all,all_families,qwen2_5_0_5b_instruct,instruct
official_language:17,official_language,subject,-0.0150481376133469,0.0457057694849722,0,all,all_families,qwen2_5_0_5b_instruct,instruct
official_language:2,official_language,preanswer,-0.0771428641156056,0.0480988870794867,21,all,all_families,qwen2_5_0_5b_instruct,instruct
official_language:2,official_language,subject,-0.0092126149202931,0.0444681549663928,1,all,all_families,qwen2_5_0_5b_instruct,instruct
official_language:3,official_language,preanswer,-0.0777825036398388,0.0404776570697625,21,all,all_families,qwen2_5_0_5b_instruct,instruct
official_language:3,official_language,subject,0.5649517841610123,0.939953768009539,0,all,all_families,qwen2_5_0_5b_instruct,instruct
official_language:4,official_language,preanswer,-0.0765502367340288,0.0414526019172342,21,all,all_families,qwen2_5_0_5b_instruct,instruct
official_language:4,official_language,subject,-0.0088696241689034,0.0492414508708843,0,all,all_families,qwen2_5_0_5b_instruct,instruct
official_language:5,official_language,preanswer,-0.0700915943139941,0.0589018293163355,21,all,all_families,qwen2_5_0_5b_instruct,instruct
official_language:5,official_language,subject,0.5206929370420422,0.8949410748375836,0,all,all_families,qwen2_5_0_5b_instruct,instruct
official_language:6,official_language,preanswer,-0.0743199431328642,0.0524022489347878,21,all,all_families,qwen2_5_0_5b_instruct,instruct
official_language:6,official_language,subject,-0.0031236146667628,0.0478438576683402,0,all,all_families,qwen2_5_0_5b_instruct,instruct
official_language:7,official_language,preanswer,-0.076765151344529,0.0442806892827445,21,all,all_families,qwen2_5_0_5b_instruct,instruct
official_language:7,official_language,subject,-0.0080365643427011,0.0451134263227382,0,all,all_families,qwen2_5_0_5b_instruct,instruct
official_language:8,official_language,preanswer,-0.0745426454898413,0.0579259524888852,21,all,all_families,qwen2_5_0_5b_instruct,instruct
official_language:8,official_language,subject,-0.0023346236777404,0.0438840875913406,0,all,all_families,qwen2_5_0_5b_instruct,instruct
official_language:9,official_language,preanswer,-0.076268393760022,0.0506054515055581,21,all,all_families,qwen2_5_0_5b_instruct,instruct
official_language:9,official_language,subject,-0.0051111449761235,0.0446265505115484,1,all,all_families,qwen2_5_0_5b_instruct,instruct
birth_place:0,birth_place,preanswer,-0.0411533533364954,0.0400303697907457,26,all,all_families,smollm2_360m_base,base
birth_place:0,birth_place,subject,0.2250147197234636,0.4818647253856647,0,all,all_families,smollm2_360m_base,base
birth_place:1,birth_place,preanswer,-0.0445445702221774,0.0351124169925848,26,all,all_families,smollm2_360m_base,base
birth_place:1,birth_place,subject,0.2228152083116583,0.4514669881512722,0,all,all_families,smollm2_360m_base,base
birth_place:10,birth_place,preanswer,-0.0405337738726908,0.049347008231516,26,all,all_families,smollm2_360m_base,base
birth_place:10,birth_place,subject,0.2578127206561119,0.5343622659497401,0,all,all_families,smollm2_360m_base,base
birth_place:11,birth_place,preanswer,-0.0416699064217562,0.0491129694250868,26,all,all_families,smollm2_360m_base,base
birth_place:11,birth_place,subject,0.2109243047912148,0.5354085487916189,0,all,all_families,smollm2_360m_base,base
birth_place:12,birth_place,preanswer,-0.0440153290732197,0.0514065812104472,26,all,all_families,smollm2_360m_base,base
birth_place:12,birth_place,subject,0.2082161107591316,0.4873650896856013,0,all,all_families,smollm2_360m_base,base
birth_place:13,birth_place,preanswer,-0.0363755885422613,0.0788074710278534,26,all,all_families,smollm2_360m_base,base
birth_place:13,birth_place,subject,0.215308852591917,0.4809545191990979,0,all,all_families,smollm2_360m_base,base
birth_place:14,birth_place,preanswer,-0.0398262321318992,0.0546719637498551,26,all,all_families,smollm2_360m_base,base
birth_place:14,birth_place,subject,0.2304181568666963,0.5534574560382787,0,all,all_families,smollm2_360m_base,base
birth_place:15,birth_place,preanswer,-0.0343073095245213,0.0731441002046945,26,all,all_families,smollm2_360m_base,base
birth_place:15,birth_place,subject,0.2250579956852758,0.5459240643928448,0,all,all_families,smollm2_360m_base,base
birth_place:16,birth_place,preanswer,-0.0462295612612483,0.0325402242368927,27,all,all_families,smollm2_360m_base,base
birth_place:16,birth_place,subject,0.2162420241351641,0.473678290478739,0,all,all_families,smollm2_360m_base,base
birth_place:17,birth_place,preanswer,-0.0412414099030452,0.0580434813072867,26,all,all_families,smollm2_360m_base,base
birth_place:17,birth_place,subject,0.1995787942626823,0.5207619061876161,0,all,all_families,smollm2_360m_base,base
birth_place:2,birth_place,preanswer,-0.0487957718718212,0.0212460094515014,27,all,all_families,smollm2_360m_base,base
birth_place:2,birth_place,subject,0.221430974358501,0.475300745235062,0,all,all_families,smollm2_360m_base,base
birth_place:3,birth_place,preanswer,-0.0471405949028135,0.0289827161559872,26,all,all_families,smollm2_360m_base,base
birth_place:3,birth_place,subject,0.2121916671269847,0.4738444804999173,0,all,all_families,smollm2_360m_base,base
birth_place:4,birth_place,preanswer,-0.0477516392791443,0.0153907746003539,27,all,all_families,smollm2_360m_base,base
birth_place:4,birth_place,subject,0.2078179351748058,0.4879678348992385,0,all,all_families,smollm2_360m_base,base
birth_place:5,birth_place,preanswer,-0.0375036621311058,0.0743755454234048,26,all,all_families,smollm2_360m_base,base
birth_place:5,birth_place,subject,0.2246134622574912,0.5560132103661696,0,all,all_families,smollm2_360m_base,base
birth_place:6,birth_place,preanswer,-0.0480628801046359,0.032398714373509,27,all,all_families,smollm2_360m_base,base
birth_place:6,birth_place,subject,0.2343735110480338,0.5055015995075889,0,all,all_families,smollm2_360m_base,base
birth_place:7,birth_place,preanswer,-0.0431308507115817,0.0516666023462426,26,all,all_families,smollm2_360m_base,base
birth_place:7,birth_place,subject,0.2184449777722714,0.5286249784277934,0,all,all_families,smollm2_360m_base,base
birth_place:8,birth_place,preanswer,-0.0463805390343836,0.0293065454883901,27,all,all_families,smollm2_360m_base,base
birth_place:8,birth_place,subject,0.210244910552979,0.5225709404650272,0,all,all_families,smollm2_360m_base,base
