fact_id,relation,position,mean_invariance_gap,peak_invariance_gap,invariance_depth,split_eval,analysis_variant
headquarters:14,headquarters,preanswer,-0.17811695152991697,-0.03397724189256368,-1,holdout,length_matched_delta4
headquarters:14,headquarters,subject,-0.029557420774117892,0.029368679774434914,1,holdout,length_matched_delta4
headquarters:15,headquarters,preanswer,-0.18567119228343168,-0.09956953355244225,-1,holdout,length_matched_delta4
headquarters:15,headquarters,subject,0.34319376945495605,0.587560358501616,0,holdout,length_matched_delta4
headquarters:16,headquarters,preanswer,-0.18702178595489577,-0.10051373745265757,-1,holdout,length_matched_delta4
headquarters:16,headquarters,subject,-0.028097669348904966,0.026110962817543437,1,holdout,length_matched_delta4
headquarters:17,headquarters,preanswer,-0.18298902960592195,-0.0622135055692572,-1,holdout,length_matched_delta4
headquarters:17,headquarters,subject,-0.026188642717897892,0.026400559826901038,1,holdout,length_matched_delta4
official_language:14,official_language,preanswer,-0.13933079077729157,-0.0543664239701771,-1,holdout,length_matched_delta4
official_language:14,official_language,subject,0.32935277882608627,0.4915805075849805,0,holdout,length_matched_delta4
official_language:15,official_language,preanswer,-0.15070774450309968,-0.08416902391534098,-1,holdout,length_matched_delta4
official_language:15,official_language,subject,-0.06662182122665017,0.015552084696920265,1,holdout,length_matched_delta4
official_language:16,official_language,preanswer,-0.1391798375958675,-0.022629577862589012,-1,holdout,length_matched_delta4
official_language:16,official_language,subject,-0.054573034034355705,0.021650047678696493,1,holdout,length_matched_delta4
official_language:17,official_language,preanswer,-0.15131035407907084,-0.07896713834059865,-1,holdout,length_matched_delta4
official_language:17,official_language,subject,-0.06554296441180141,0.017112110790453494,1,holdout,length_matched_delta4
